date,region,appos,count
2021-03-28,NPTS,android,2623
2021-03-28,NPTS,ios,3920
2021-03-29,AB,android,<20
2021-03-29,AB,ios,<20
2021-03-29,BC,android,<20
2021-03-29,BC,ios,<20
2021-03-29,MB,android,<20
2021-03-29,MB,ios,<20
2021-03-29,NB,android,<20
2021-03-29,NB,ios,<20
2021-03-29,NL,android,<20
2021-03-29,NL,ios,<20
2021-03-29,NT,android,<20
2021-03-29,NT,ios,<20
2021-03-29,NS,android,<20
2021-03-29,NS,ios,<20
2021-03-29,NU,android,<20
2021-03-29,NU,ios,<20
2021-03-29,ON,android,<20
2021-03-29,ON,ios,<20
2021-03-29,PE,android,<20
2021-03-29,PE,ios,<20
2021-03-29,QC,android,<20
2021-03-29,QC,ios,<20
2021-03-29,SK,android,<20
2021-03-29,SK,ios,<20
2021-03-29,YT,android,<20
2021-03-29,YT,ios,<20
2021-03-29,NPTS,android,2828
2021-03-29,NPTS,ios,3734
2021-03-30,AB,android,<20
2021-03-30,AB,ios,<20
2021-03-30,BC,android,<20
2021-03-30,BC,ios,<20
2021-03-30,MB,android,<20
2021-03-30,MB,ios,<20
2021-03-30,NB,android,<20
2021-03-30,NB,ios,<20
2021-03-30,NL,android,<20
2021-03-30,NL,ios,<20
2021-03-30,NT,android,<20
2021-03-30,NT,ios,<20
2021-03-30,NS,android,<20
2021-03-30,NS,ios,<20
2021-03-30,NU,android,<20
2021-03-30,NU,ios,<20
2021-03-30,ON,android,<20
2021-03-30,ON,ios,<20
2021-03-30,PE,android,<20
2021-03-30,PE,ios,<20
2021-03-30,QC,android,<20
2021-03-30,QC,ios,<20
2021-03-30,SK,android,<20
2021-03-30,SK,ios,<20
2021-03-30,YT,android,<20
2021-03-30,YT,ios,<20
2021-03-30,NPTS,android,2809
2021-03-30,NPTS,ios,4078
